num_sonarQube_BUG_MEDIUM,num_sonarQube_BUG_BLOCKER,num_sonarQube_VULNERABILITY_HIGH,num_sonarQube_VULNERABILITY_MEDIUM,num_sonarQube_VULNERABILITY_BLOCKER
0.09019069370297356,0.0010888142957896432,0.007464602128167906,0.0,0.019310601157651784
0.06883430509638341,0.0017441171756662713,0.005897108932445906,0.0,0.015255564412197041
0.045310756032375735,0.050369060688031486,0.09781418506016831,0.7352009597734825,0.029567651692173236
0.007539201005515077,0.001475340176368298,0.04656384086438381,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.016208158341390548,0.004433118824641618,0.1203915315377031,0.0,0.0
0.0026179885629131656,0.0,0.0,0.0,0.0
0.05094929898490791,0.003566725836935107,0.0,0.0,0.0
0.008628821021806753,0.005734705170902586,0.07514204834179039,0.0,0.0
0.0351239669421487,0.0253411306042884,0.0084033613445378,0.0434782608695652,0.1739130434782608
0.0082644628099173,0.0077972709551656,0.0252100840336134,0.0,0.0
0.015220244682486962,0.0,0.0252100840336134,0.042704918413470766,0.0
0.0,0.0,0.0252100840336134,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.17966183463651308,0.00886405473000424,0.0,0.0,0.0
0.9741735537190084,0.0175438596491228,0.0252100840336134,0.0869565217391304,0.0434782608695652
0.0020661157024793,0.0038986354775828,0.0168067226890756,0.0,0.0
0.0,0.0016610446727717103,0.0,0.0,0.0
0.0692148760330578,0.0077972709551656,0.0,0.0,0.0
0.0020661157024793,0.0019493177387914,0.0,0.0,0.0
0.0041322314049586,0.0155945419103313,0.0588235294117647,0.0,0.0
0.021694214876033,0.0136452241715399,0.0084033613445378,0.0,0.0
0.0701580088372472,0.0013278256808137278,0.006495309315805449,0.0,0.016803082795235864
0.0,0.0,0.0252100840336134,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0041322314049586,0.0,0.0084033613445378,0.0,0.0
0.0031160972766216734,0.0019466565685883805,0.008426305551498287,5.9355665832566684e-05,0.0
0.024459574634640487,0.008601460359409608,0.0875004131460265,0.0,0.0
0.006198347107438,0.0,0.0,0.0,0.0
0.1022343278328443,0.03948652406211873,0.0,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0
0.0743801652892562,0.0,0.0084033613445378,0.0,0.0217391304347826
0.021694214876033,0.0019493177387914,0.0,0.0,0.0
0.009089711318369591,0.010911659088427996,0.4129679601084696,0.0,0.0
0.0196280991735537,0.0058479532163742,0.0252100840336134,0.0,0.0217391304347826
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.04496028690408398,0.02142216147312407,0.09590818246056944,0.19306706142102292,0.0
0.0,0.0,0.02065500540016853,0.0,0.0
0.0547520661157024,0.0,0.0168067226890756,0.0,0.0217391304347826
0.1022727272727272,0.0038986354775828,0.0084033613445378,0.0,0.0217391304347826
0.0010330578512396,0.0,0.0504201680672268,0.0,0.0
0.05516010864920714,0.0,0.006231907699863726,0.0,0.061061323608989235
0.1095041322314049,0.0097465886939571,0.0504201680672268,0.0,0.0
0.002920299420108431,0.0001687623404824794,0.0,0.0,0.01985706346374971
0.0,0.0,0.0,0.0,0.0
0.13675432483893485,0.00781935952824215,0.0,0.0,0.0
0.011824334844606987,0.0037186342201363156,0.11177613879513976,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0217391304347826
0.0,0.0,0.0,0.0,0.09175987327258506
0.0,0.0,0.0,0.0,0.0
0.006198347107438,0.0,0.0084033613445378,0.0,0.0
0.0940082644628099,0.0194931773879142,0.0,0.0,0.0
0.0547520661157024,0.0,0.0168067226890756,0.0,0.0217391304347826
0.0,0.0,0.0084033613445378,0.0,0.0
0.0227272727272727,0.0,0.2352941176470588,0.0,1.0
0.0526859504132231,0.0448343079922027,0.0084033613445378,0.0,0.1956521739130434
0.0,0.0,0.0,0.0,0.003353325130734358
0.0134297520661157,0.0,0.0084033613445378,0.0,0.0
0.012396694214876,0.0,0.0672268907563025,0.0,0.0
0.05691215986051963,0.016281258424700705,0.06732244826153681,0.29767825653521873,0.0726285701901867
0.03558319010700491,0.0072981879870287255,0.07554918235086705,0.0,0.0
0.0020661157024793,0.0019493177387914,0.0,0.0,0.0
0.3016528925619834,0.0116959064327485,0.0,0.0,0.0
0.00955982561671222,0.011283445099126904,0.4858410174854779,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.1739130434782608
0.0010330578512396,0.0,0.0,0.0,0.0
0.0940082644628099,0.0467836257309941,0.0336134453781512,0.0,0.0
0.0008588142137988877,0.0,0.0,0.0,0.0
0.04005731477077544,0.043780224131707166,0.10255534916230992,0.5627795832993474,0.0
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.0041322314049586,0.0,0.0084033613445378,0.0,0.0
0.040206005605285824,0.0431021784679035,0.10235376270880005,0.5515674324014126,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0084033613445378,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0547520661157024,0.0,0.0168067226890756,0.0,0.0217391304347826
0.0,0.0038986354775828,0.0,0.0,0.0
0.0516528925619834,0.0038986354775828,0.0252100840336134,0.0,0.0
0.00030728489431957804,0.0019493177387914,0.0,0.0,0.0
0.0007789414755433926,0.0,0.0,0.0,0.0
0.006523637221617255,0.0019493177387914,0.036259502777525356,0.0,0.0
0.0020661157024793,0.0019493177387914,0.0,0.0,0.0
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.027892561983471,0.0077972709551656,0.361344537815126,0.0,0.0
0.001440973928287776,0.0,0.0084033613445378,0.0,0.0
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.0004096077676635804,0.0,0.018546213124397068,0.0,0.0
0.002125713105025356,0.0,0.0,0.0,0.014910799171482242
0.0,0.0,0.0,0.0,0.0
0.0009636993274738918,0.0,0.009531748756390068,0.0,0.0
0.003099173553719,0.0,0.0,0.0,0.006025654309079996
0.06514749482737661,0.002903581873651499,0.004230987391643587,0.0,0.010945380426208427
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.019614549623825497,0.005657433968574429,0.15073962898153337,0.0,0.0
0.0857438016528925,0.0058479532163742,0.0,0.0,0.0
0.0,0.0077972709551656,0.0,0.0,0.0
0.006198347107438,0.0,0.0,0.0,0.0
0.0003899494881367886,0.0,0.0,0.0,0.0
0.07836723301778298,0.003911086163280661,0.0,0.0,0.0
0.0,0.0,0.021930518033375944,0.0,0.0
0.009297520661157,0.007297254597617884,0.2985908632706815,0.0,0.0
0.0020661157024793,0.0019493177387914,0.0084033613445378,0.0,0.0
0.0392561983471074,0.0077972709551656,0.0252100840336134,0.0,0.0217391304347826
0.012396694214876,0.0,0.0672268907563025,0.0,0.0
0.01205808032790851,0.0019493177387914,0.14864610949295687,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0010330578512396,0.0,0.0252100840336134,0.0,0.0
0.1580578512396694,0.0,0.0,0.0,0.0
0.0029529154440638525,0.0018113276314364517,0.0084033613445378,0.0,0.0
0.012396694214876,0.0,0.0,0.0,0.0652173913043478
0.0082644628099173,0.0,0.0,0.0,0.0
0.1022727272727272,0.0038986354775828,0.0084033613445378,0.0,0.0217391304347826
0.1022727272727272,0.0409356725146198,0.0,0.0,0.0
0.006198347107438,0.0038986354775828,0.0,0.0,0.0
0.006198347107438,0.0,0.0084033613445378,0.0,0.0
0.00010775900895913077,0.0,0.0084033613445378,0.0,0.0
0.0029758793377560816,0.0,0.0,0.0,0.0
0.1642561983471074,0.0097465886939571,0.0084033613445378,0.0,0.0
0.010114528836301033,0.006301144043269671,0.12918144319847344,0.0,0.0
0.06687286519209117,0.01573980180648837,0.06268583749061205,0.2808528113644711,0.07439903256562093
0.006198347107438,0.0019493177387914,0.0,0.0,0.0
0.0165289256198347,0.0389863547758284,0.0168067226890756,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.024606236078332802,0.011161191534395008,0.08161667891156203,0.1000400728779523,0.02501001821948807
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.0010330578512396,0.0038986354775828,0.0,0.0,0.0
0.0743801652892562,0.0916179337231968,0.1596638655462184,0.0,0.0217391304347826
0.012396694214876,0.0,0.0,0.0,0.0652173913043478
0.0010329633848399178,0.0019491394864036954,0.0,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0
0.03099173553719,0.0097465886939571,0.2521008403361344,0.0,0.0
0.05749065596782385,0.0053115805793197786,0.0007707539574479583,0.0,0.001993906976876243
0.1590909090909091,0.0019493177387914,0.0084033613445378,0.0,0.0
0.003099173553719,0.0,0.0,0.0,0.0217391304347826
0.0020203252783244966,0.0012707439047550974,0.014253922300178586,0.0,0.0
0.0320247933884297,0.0,0.0,0.0,0.0434782608695652
0.3026859504132231,0.0058479532163742,0.0840336134453781,0.0,0.0
0.0475206611570247,0.0097465886939571,0.0924369747899159,0.0,0.0
0.0002808302011243417,0.0,0.0084033613445378,0.0,0.0
0.0857438016528925,0.0058479532163742,0.0,0.0,0.0
0.1714876033057851,0.0,0.0084033613445378,0.0,0.0
0.061395255884869396,0.01744674217208669,0.07915906307804875,0.2747950423847294,0.06869876059618234
0.006198347107438,0.0019493177387914,0.0,0.0,0.0
0.006198347107438,0.0,0.0084033613445378,0.0,0.0
0.0,0.0,0.0084033613445378,0.0,0.0
0.008179764649563416,0.0017149690666617527,0.054782491804957624,0.0,0.0
0.16016828834880298,0.02504542885085479,0.0,0.0,0.0
0.0826446280991735,0.0077972709551656,0.0336134453781512,0.0,0.0
0.0,0.0009839933794732099,0.0,0.0,0.0
0.3471074380165289,0.2807017543859649,0.0,0.0,0.0
0.014615474332302328,0.0029976648770380252,0.04588641454683032,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0016061138712175275,0.0010102132731244656,0.0084033613445378,0.0,0.0
0.0712809917355371,0.0175438596491228,0.0,0.0,0.0434782608695652
0.0940082644628099,0.0194931773879142,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.03815576660861016,0.008907887458225577,0.048250821509595226,0.182557495054296,0.039736924052780224
0.08206270418376803,0.00851680099856967,0.6650013233213657,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0227272727272727,0.0,0.2352941176470588,0.0,1.0
0.0,0.0,0.0,0.0,0.0217391304347826
0.0557851239669421,0.0,0.0168067226890756,0.0,0.0
0.0495867768595041,0.0077972709551656,0.0168067226890756,0.0,0.0
0.004759527673380412,0.004490470553442705,0.05908672217943891,0.0,0.0
0.003728322612601304,0.00044806914202118577,0.01999291444656491,0.0,0.0
0.00222886252335938,0.00030709341639748706,0.0084033613445378,0.0,0.0
0.011424219755440189,0.00238315046062189,0.06069374946469781,0.0,0.0
0.09148940446266529,0.0027855977742459338,0.0,0.0,0.0
0.00033060817311131156,0.0,0.0,0.0,0.0
0.0495867768595041,0.0077972709551656,0.0168067226890756,0.0,0.0
0.0020661157024793,0.0,0.0,0.0,0.0
0.053615480741401544,0.004824456801986666,0.0,0.0,0.0
0.009297520661157,0.0116959064327485,0.495798319327731,0.0,0.0
0.0,0.0,0.005890902308444841,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.1735537190082644,0.0682261208576998,0.0504201680672268,0.0,0.0869565217391304
0.13150196376269452,0.004007087854330681,0.0,0.0,0.0
0.0024299378836012122,0.0,0.0,0.0,0.0217391304347826
0.05623453350529976,0.009727744057477507,0.7503362937430264,0.0,0.0
0.131198347107438,0.0019493177387914,0.0084033613445378,0.0,0.0
0.0072314049586776,0.0,0.0168067226890756,0.0,0.0
0.002530941100447371,0.0,0.0,0.0,0.0
0.052096386381030674,0.0041078469867629926,0.0,0.0,0.0
0.10204073715775425,0.032180645953456585,0.0,0.0,0.0
0.015495867768595,0.0,0.0252100840336134,0.0434782608695652,0.0
0.061776525576367626,0.017658340074489104,0.07879419005642711,0.28234632752785555,0.07058658188196387
0.0016159826182192047,0.0005499719049086102,0.0084033613445378,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.12267684994482506
0.0390016584607554,0.00800876779727332,0.08494536033614467,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.041908218317004045,0.008595464728125252,0.08449712141886731,0.0,0.0
0.0,0.0014994235469409619,0.0,0.0,0.0
0.021694214876033,0.0019493177387914,0.0,0.0,0.0
0.0041322314049586,0.0,0.0,0.0,0.0
0.0,0.0015633136915472765,0.0,0.0,0.0
0.0,0.0019493177387914,0.0,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0
0.0002966325712901903,0.0,0.0252100840336134,0.0008322908087214642,0.0
0.0,0.0,0.0,0.0,0.0
0.0774793388429752,0.0038986354775828,0.1092436974789916,0.0,0.1521739130434782
0.0009024321788690605,0.0019493177387914,0.0,0.0,0.0
0.018612943301596217,0.002708251050982857,0.24414568112797397,0.0,0.0
0.06969293453300991,0.001474086865512133,0.006285135680650596,0.0,0.016259372739074393
0.07035622518543737,0.004598190148900937,0.0,0.0,0.0
0.006198347107438,0.0,0.0084033613445378,0.0,0.0
0.0495867768595041,0.0077972709551656,0.0168067226890756,0.0,0.0
0.034090909090909,0.0136452241715399,0.0084033613445378,0.0869565217391304,0.0
0.008990479280526183,0.007210149866151908,0.10175085571973266,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.009297520661157,0.0116959064327485,0.495798319327731,0.0,0.0
0.0018644335490129531,0.0011726911471374411,0.0084033613445378,0.0,0.0
0.0082644628099173,0.0,0.0,0.0,0.0
0.008262729061053867,0.002598545071832408,0.08570159292428692,0.0,0.0
0.07286139693829635,0.005815220846301166,0.7493622685866189,0.0,0.0
0.1508264462809917,0.0038986354775828,0.0084033613445378,0.0,0.2608695652173913
1.0,1.0,0.1596638655462184,0.0,0.0
0.008282850568052636,0.00113421063192413,0.015431091526435509,0.01818043242708323,0.0
0.0082644628099173,0.0,0.0,0.0,0.0
0.0020661157024793,0.0019493177387914,0.0,0.0,0.0
0.015495867768595,0.0,0.042016806722689,0.0,0.0434782608695652
0.0692148760330578,0.0077972709551656,0.0,0.0,0.0
0.0082644628099173,0.0077972709551656,0.0840336134453781,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.001368905303884767,0.0,0.0,0.0
0.0165289256198347,0.0389863547758284,0.0168067226890756,0.0,0.0
0.2159090909090909,0.0097465886939571,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.008732612172264648
0.0826446280991735,0.0077972709551656,0.0336134453781512,0.0,0.0
0.00024857936076285543,0.0,0.0,0.0,0.0217391304347826
0.005444143007580542,0.0019493177387914,0.027478406986033425,0.0,0.0
0.0010330578512396,0.0,0.0,0.0,0.0
0.000760698649416099,0.0,0.0084033613445378,0.0,0.0
0.10135875975226596,0.006443642892532589,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0007214072799296454,0.0,0.0,0.0
0.0024087196982493448,0.0,0.0,0.0,0.016895946868879498
0.014920176974456575,0.0024148721988799453,0.24645541120858827,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0020661157024793,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0743801652892562,0.0916179337231968,0.1596638655462184,0.0,0.0217391304347826
0.0010330578512396,0.0,0.0084033613445378,0.0,0.0
0.0,0.00040655962268904504,0.0,0.0,0.0
0.052753042216276386,0.004417614456800925,0.0,0.0,0.0
0.06667900135377511,0.0019493177387914,0.0,0.0,0.0
0.1270661157024793,0.0,0.0504201680672268,0.0,0.0
1.0,1.0,0.1596638655462184,0.0,0.0
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.0258264462809917,0.0,0.0,0.0,0.0
0.1508264462809917,0.0038986354775828,0.0084033613445378,0.0,0.2608695652173913
0.1446280991735537,0.0155945419103313,0.0504201680672268,0.0,0.0
0.2169421487603305,0.023391812865497,0.0,0.0217391304347826,0.0
0.009297520661157,0.0019493177387914,0.0588235294117647,0.0,0.0
0.0,0.0019493177387914,0.1596638655462184,0.0,0.0217391304347826
0.02594757974824274,0.03529155070012992,0.06995690931578513,0.5180864359819907,0.0
0.0005246446132491972,0.0019493177387914,0.0,0.0,0.0
0.0020661157024793,0.0,0.0084033613445378,0.0,0.0
0.0007249974546646725,0.0,0.0,0.0,0.0
0.0020661157024793,0.0019493177387914,0.0588235294117647,0.0,0.0
0.2148760330578512,0.0038986354775828,0.0756302521008403,0.0,0.0869565217391304
0.0392561983471074,0.0019493177387914,0.0252100840336134,0.0,0.5
0.0007833499465761316,0.0,0.0084033613445378,0.0,0.0
0.0004723233345183212,0.0,0.0252100840336134,0.0013252434429383633,0.0
0.0165289256198347,0.0,0.0,0.0,0.0
0.00894333291624433,0.010359244689764253,0.3546232511201908,0.0,0.0
0.1735537190082644,0.0682261208576998,0.0504201680672268,0.0,0.0869565217391304
0.03503263779267611,0.0067060537969717594,0.15797455471233093,0.0,0.0
0.0017850597505668217,0.0011227666267372757,0.0084033613445378,0.0,0.0
0.012984695516635829,0.002663188672790806,0.04357937195484614,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0392561983471074,0.0077972709551656,0.0252100840336134,0.0,0.0217391304347826
0.012396694214876,0.0019493177387914,0.0504201680672268,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0010330578512396,0.0019493177387914,0.0,0.0,0.0
0.08945611133257636,0.031809566935108974,0.0,0.0,0.0
0.08468123414359512,0.008534917277409486,0.9046018747955189,0.0,0.0
0.0444214876033057,0.0,0.0,0.0,0.0
0.006198347107438,0.0,0.0084033613445378,0.0,0.0
0.09034607922852078,0.002883660757291466,0.0,0.0,0.0
0.0,0.0,0.0252100840336134,0.0,0.0
0.07434333386856251,7.722073907621974e-05,0.008669675557284692,0.0013778865789947914,0.021997484168344114
0.0,0.0,0.00916921798133171,0.0,0.0
0.0599347471216999,0.009304614542138127,0.29821122611241535,0.0,0.0
0.018595041322314,0.1695906432748538,0.0,0.0,0.0
0.0041322314049586,0.0155945419103313,0.0588235294117647,0.0,0.0
0.0402892561983471,0.0019493177387914,0.0168067226890756,0.0,0.0
0.9741735537190084,0.0175438596491228,0.0252100840336134,0.0869565217391304,0.0434782608695652
0.0020661157024793,0.0,0.0,0.0,0.0
0.0650826446280991,0.0194931773879142,0.0756302521008403,0.3478260869565217,0.0869565217391304
0.0,0.0,0.0,0.0,0.0
0.1446280991735537,0.0155945419103313,0.0504201680672268,0.0,0.0
0.3016528925619834,0.0116959064327485,0.0,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0010457908779770205,0.0,0.0084033613445378,0.0,0.0
0.1270661157024793,0.0,0.0,0.0,0.0
0.1735537190082644,0.0682261208576998,0.0504201680672268,0.0,0.0869565217391304
0.00033088322866151,0.0,0.0,0.0,0.0
0.146694214876033,0.0019493177387914,0.0,0.0,0.0
0.5402892561983471,0.0038986354775828,0.0,0.0,0.0
0.0134297520661157,0.0,0.0084033613445378,0.0,0.0
0.146694214876033,0.0019493177387914,0.0,0.0,0.0
0.0557851239669421,0.0058479532163742,0.0,0.0,0.0
0.0041322314049586,0.0,0.0084033613445378,0.0,0.0
0.0016719781942293097,0.001051640605597113,0.01614299780384324,0.0,0.0
0.3357438016528926,0.0136452241715399,0.0,0.0,0.0
0.008875974995887471,0.01010504403906079,0.3277751765120696,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.3357438016528926,0.0136452241715399,0.0,0.0,0.0
0.0165289256198347,0.0,0.0,0.0,0.0
0.137396694214876,0.0038986354775828,0.5294117647058824,1.0,0.1521739130434782
0.0010330578512396,0.0,0.0,0.0,0.0
0.01414013985657913,0.0029001727648886788,0.04521396475143382,0.0,0.0
0.1714876033057851,0.0,0.0084033613445378,0.0,0.0
0.0,0.0019493177387914,0.1596638655462184,0.0,0.0217391304347826
0.003099173553719,0.0019493177387914,0.0084033613445378,0.0,0.0
0.021437966582559618,0.004425889395061938,0.06949984251820825,0.0,0.0
0.17847485442066818,0.008835154601753274,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0051652892561983,0.0409356725146198,0.0,0.0,0.0
0.024889288722073803,0.007553265193712971,0.19773314290046118,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.024914236678630176,0.00862403719631235,0.08759774018242235,0.0,0.0
0.0258264462809917,0.0,0.0,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0743801652892562,0.0916179337231968,0.1596638655462184,0.0,0.0217391304347826
0.0206611570247933,0.0019493177387914,0.0,0.0,0.0217391304347826
0.047005042771154915,0.009720984990380514,0.0923265991602118,0.0,0.0
0.009297520661157,0.0019493177387914,0.0588235294117647,0.0,0.0
0.002530127592346344,0.0005368776711585849,0.0,0.0,0.0
0.0258264462809917,0.0,0.0,0.0,0.0
0.1012396694214876,0.0019493177387914,0.0,0.0,0.0
0.0144628099173553,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0144628099173553,0.0,0.0084033613445378,0.0,0.0
0.015495867768595,0.0,0.042016806722689,0.0,0.0434782608695652
0.029746605198903854,0.009120059172209996,0.25277607068205094,0.0,0.0
0.00017907901181441429,0.0,0.0,0.0,0.0
0.3088842975206611,0.0038986354775828,0.0504201680672268,0.0,0.0
0.1580578512396694,0.0,0.0,0.0,0.0
0.009297520661157,0.009691595047446913,0.4059377974549492,0.0,0.0
0.012153351257987121,0.007205256631365196,0.38738875000492456,0.0,0.0
0.012396694214876,0.0077972709551656,0.0,0.0,0.0
0.15213009480981043,0.008193722738499531,0.0,0.0,0.0
0.001963972861548519,0.0008782901851647137,0.0084033613445378,0.0,0.0
0.0795454545454545,0.0019493177387914,0.0840336134453781,0.0,0.0
0.0,0.0,0.0252100840336134,0.0,0.0
0.055546247926359954,0.005735267052980676,0.0,0.0,0.0
0.07346966696645833,0.00190895034972563,0.0149868338111546,0.034062314066408694,0.028125814322234224
0.0,0.0,0.0,0.0,0.0
0.0351239669421487,0.0662768031189083,0.1092436974789916,0.934782608695652,0.0
0.0458167831730635,0.04957884609285381,0.09724642583422133,0.7252867728551802,0.031036420124514342
0.06571979692610795,0.002723598627526766,0.0044896187789320715,0.0,0.011614448580280812
0.1095041322314049,0.0097465886939571,0.0504201680672268,0.0,0.0
0.0010330578512396,0.0,0.0084033613445378,0.0,0.0
0.0009490286087104825,0.0017907596359294305,0.0,0.0,0.0
0.0,0.0019493177387914,0.0,0.0,0.0
0.0619834710743801,0.0077972709551656,0.0336134453781512,0.1304347826086956,0.0434782608695652
0.0103305785123966,0.0038986354775828,0.0,0.0,0.0217391304347826
0.0,0.0019493177387914,0.0,0.0,0.0
