num_commits,num_issues,num_pull,num_contributors,project_size(kB)
0.0010376165132587,0.000512808559241,0.0006759891311551,0.022964509394572,3.602031150825926e-05
0.1416346540598203,0.1389245005943917,0.0111074292530982,0.7745302713987473,0.071086331476012
0.011361660034758617,0.007108319948116674,0.0045384067020120995,0.2204500713715259,0.0008022054140618309
0.008878033425242,0.0001709361864136,1.3254688846179335e-05,0.0501043841336116,0.0012541318504587
0.0038823179653389,0.0012509420914819,0.0015773079726953,0.1022964509394571,0.0001889832781871
0.013739642066971232,0.007638058477784437,0.007188586307963426,0.2910152244759575,0.0015670471881643214
0.2483226171253359,0.3781574633069935,0.6451057061435482,0.707724425887265,0.0781218055617005
0.006988938204790346,0.0015488882594166563,0.0013120704445571379,0.030795206212662452,0.0006307873620939658
0.185634257666995,0.2263661297716447,0.2377228444562263,0.8517745302713987,0.0270451683192971
0.0088896920377505,0.0001320870531378,0.000225329710385,0.0125260960334029,0.0042351004613067
0.0039347817216273,0.002789367769205,0.0019749486380807,0.091858037578288,0.0002967152600954
0.004972398234886,0.0077620568285121,0.0073563523096295,0.3048016701461378,0.0001916148991192
0.0790162462765306,0.057535566381514,0.0326993173835244,0.778705636743215,0.0066507640006756
0.0318804759045626,0.0895938711607343,0.0813440254490025,0.9958246346555324,0.0397109953892356
0.0042437349531032,0.002229940250033,0.0024918815030817,0.0793319415448851,0.0002917809708477
0.0047625432097326,0.0086089679339253,0.0105639870104049,0.1064718162839248,0.0016916388304221
0.0368703620582114,0.0334180244438746,0.0386639273643051,0.1941544885177452,0.0067101399479564
0.027191175781467666,0.033042437549147374,0.03231481176507979,0.6145361981000377,0.003653998706590146
0.0058526234792797,0.0034808823415149,0.0039631519650076,0.2713987473903966,0.0010725500061431
0.1583356164782829,0.1126158675399951,0.0945059314732586,0.8768267223382045,0.0129807992002503
0.0564801482975511,0.0257880546685003,0.0268274902246669,0.2713987473903966,0.0122523336309806
0.0115828315272199,0.0012120929582061,0.0020677314600039,0.0271398747390396,0.0009026459797138
0.0128769375156662,0.0062003216708235,0.0083371992842468,0.0772442588726513,0.0004727049099303
0.021632243097486487,0.015710710114179623,0.012691789807276624,0.5821775563398118,0.0017157800162031973
0.0019353296764152,0.0015228860244127,0.0012989595069255,0.045929018789144,0.0001672724054972
0.0043836383032055,0.0078475249217189,0.0112929948969447,0.068893528183716,0.0021607252615707
0.03883856765470188,0.026764740318931893,0.033028032769778295,0.15153255020767117,0.004433073877780205
0.0075258888394685135,0.0008741266970972969,0.0007123501357985738,0.030326137911839714,0.0004529310357286031
0.0448798288515683,0.0560670691436874,0.0921068327921002,0.9853862212943632,0.0046204684515525
0.021700890047858825,0.04197244432144252,0.04706045084604767,0.34957580173508435,0.012963282490202252
0.052306365019499,0.0481729252620374,0.0258068791835111,0.8308977035490605,0.0420975466220431
0.0075955860493042,0.0156251214035414,0.0240174961892769,0.0751565762004175,0.0005233636128734
0.0048208362722752,0.0039237624608594,0.0043475379415468,0.0730688935281837,0.0002111875798018
0.12765688713285644,0.11816201914641372,0.14255384548756925,0.5137017227743852,0.04098432374502767
0.0255556786186875,0.010590273730993,0.0055802240042415,0.2463465553235908,0.0017834166104294
0.005842379111868177,0.008153053420582972,0.01092062927938934,0.05196794569064474,0.021770941254014055
0.0085282750499863,0.0193313287180563,0.021512359997349,0.4446764091858037,0.0013534755406459
0.0367129707893463,0.0506670396183461,0.0337862018689111,0.8350730688935282,0.0021518435409249
0.0103062134575364,0.0115770417161993,0.0081383789515541,0.3089770354906054,0.0011314325244991
0.0042903694031373,0.0044831899800315,0.0045198488965471,0.1983298538622129,0.0001761541261431
0.020960596387644588,0.018835267594305483,0.00826455522276188,0.42926976967045644,0.008172973423493046
0.0170565500999726,0.0279402966519816,0.0325535158062164,0.4321503131524008,0.0199138045458948
0.0158440543990859,0.0282588595448435,0.028974749817748,0.4885177453027139,0.0084851682666647
0.005327985916396,0.0068374474565472,0.0046391410961627,0.2212943632567849,0.0002180955847486
0.0167067917247168,0.0486468846880026,0.0454900921200874,0.6137787056367432,0.0057918687189581
0.0152378065486426,0.008779904120339,0.0023063158592352,0.0354906054279749,0.0435020098182487
0.0009093717756649,0.0007148240522753,0.0003843859765392,0.0187891440501043,1.5954201900918483e-05
0.0018129142450756,0.0026184315827913,0.0024388627476969,0.0730688935281837,0.0001162847499376
0.0615516447387596,0.0911322968384575,0.1262906753263967,0.8726513569937369,1.0
0.0609978606446046,0.0379478333838372,0.0301544171250579,0.0605427974947807,0.0151604392372707
0.0192775157828466,0.0198596769306076,0.0147922327523361,0.6409185803757829,0.0027421490112588
0.0102595790075023,0.0201005415569178,0.0152694015507985,0.1315240083507306,0.0026870494479928
0.0707677779267489,0.0316154246598758,0.0374577506793028,0.6680584551148225,0.0922342017627583
8.792654322761889e-05,4.201785382523144e-05,5.129941478003537e-05,0.00581416326280669,6.345751830088906e-05
0.1333512098725131,0.3740083758731342,0.3889455895022864,0.8663883089770354,0.072405924897157
0.0488262691857042,0.0320971539124962,0.0257538604281264,0.231732776617954,0.0093960380617914
0.0071991932240144,0.0016005842909644,0.0015905626615415,0.0271398747390396,0.0007181035618495
0.0062665042233323,0.0007692128388615,0.0002916031546159,0.0313152400835073,0.0003133273672293
0.0376806356275539,0.0382741661033542,0.0581218105904963,0.2484342379958246,0.0018177921588551
0.051175479606172,0.0641243793850959,0.054330969580489,0.6054279749478079,0.0053795266141581
0.0264708797006068,0.0250343814829491,0.0427066074623898,0.7244258872651357,0.0089481690744079
0.0015039610135997,0.0002408646263101,0.0002385843992312,0.0354906054279749,0.000508396268822
0.0166251814371571,0.0483982502350372,0.054622572735105,0.3507306889352818,0.0136010393586871
0.0101896273324511,0.020248168263366,0.0191927894492676,0.4613778705636743,0.0033416651548552
0.0035675354276087,0.0024319557430673,0.0013122141957717,0.0187891440501043,0.0063073374690352
0.1961328382309221,0.1690947374964064,0.1510371794022135,0.8601252609603339,0.0270068453394733
0.0065987746798253,0.0014529575845162,0.0007952813307707,0.0375782881002087,0.0004687574785321
0.0311168367852541,0.0138536009261633,0.0095566306580953,0.1294363256784968,0.001845259702334
0.0669379237176983,0.1068739656418265,0.1711445423818675,0.5553235908141962,0.0425480472303587
0.0559963158784473,0.0285385733044295,0.0274504606004374,0.5135699373695198,0.0105074044766832
0.0247978688056334,0.0062003216708235,0.0057127708927032,0.0605427974947807,0.0514332218787043
0.0093793537631086,0.0108622176639239,0.01241964344887,0.1920668058455114,0.0004036248604624
0.006374422241533385,0.0009912860821021739,0.0004551926327641261,0.03334941350053177,0.00036380946472786447
0.0113496592770494,0.0184300288260568,0.0117171449400225,0.173277661795407,0.2499612247103284
0.0607122246381458,0.1352182932798769,0.1364040029160315,0.9185803757828808,0.0215602123915463
0.0151037325047946,0.0091994747597181,0.007024985088475,0.2526096033402922,0.0041262171452406
0.0513445294875456,0.0674498651935075,0.0630658095301212,0.8058455114822546,0.0088183972671932
0.009391728176554615,0.015206244374440708,0.009349438405597018,0.13400056902239182,0.0014498332763034335
0.0009851527569703,0.0004739594259652,0.0004771687984624,0.0417536534446764,3.0428117027524943e-05
0.0269547121197106,0.0119033744357163,0.0114785605407913,0.2254697286012525,0.0271084916979761
0.0625484561082385,0.0494704863134503,0.0395785008946915,0.8392484342379958,0.0103453953130502
0.0364739692329215,0.0313357109002898,0.0194048644708065,0.3507306889352818,0.0214922836762362
0.0241333278926474,0.0137836724862668,0.0098614885015574,0.5720250521920668,0.0018498650389652
0.1471783243076241,0.0510322214711389,0.0393929352508449,0.208768267223382,0.0425283100733679
0.0233055664045421,0.0191448528783322,0.0106832792100205,0.2839248434237996,0.0013534755406459
0.0080094667933569,0.0176530461605401,0.020478494267347,0.55741127348643,0.0011238666143193
0.0116236366709997,0.0121442390620265,0.0074888991980913,0.2233820459290187,0.0009993580489688
0.12803010490973207,0.08373058529306064,0.0896387896921341,0.5402828475216548,0.05957653590245254
0.2247722198581146,0.1340683589349121,0.146861952415667,0.9018789144050104,0.0273058632678843
0.1092994922674252,0.0744660186631236,0.0733116840082179,0.801670146137787,0.0415475378472321
0.0699166992136265,0.0275595751458784,0.0249983431638942,0.2505219206680584,0.0044142151609984
0.0,3.884913327583661e-05,3.9764066538538006e-05,0.0062630480167014,0.0
0.0043136866281543,0.0158582162031965,0.0173901517661872,0.1753653444676408,0.0078320328465766
0.0188986108763196,0.008034000761443,0.0073563523096295,0.0981210855949895,0.0014396611261725
0.0075139757617445,0.0160835411761963,0.0183444893631122,0.37160751565762,0.0005528048720514
0.0391554501098824,0.0418172070581105,0.0403472728477699,0.6116910229645094,0.0056607811012774
1.0,0.6086105218992564,0.5089270329379018,0.8455114822546972,0.178789530030331
0.0123756171777996,0.0060060760044443,0.0056730068261647,0.0876826722338204,0.0024367165068258
0.0251417978746349,0.0249100642564664,0.0091589899927099,0.4572025052192066,0.0163744388685148
0.0290007986149568,0.0567896630226179,0.0512558817681754,0.9728601252609602,0.0040454592778865
0.006015844054399,0.008733285160408,0.0141029889323348,0.1315240083507306,0.005049751616103
0.0482958023165663,0.0193857175046424,0.0189939691165749,0.3987473903966597,0.007096001367127
0.08730395287767131,0.02950794530911206,0.03024489652996469,0.5142663586411009,0.06611183034966911
0.0103062134575364,0.0115770417161993,0.0081383789515541,0.3089770354906054,0.0011314325244991
0.0052755221601077,0.0079718421482016,0.0123136059381006,0.0939457202505219,0.0001490155352807
0.1539519781750774,0.3020753206995951,0.3836569686526608,0.8684759916492693,0.0500892859639372
0.01715238820437912,0.00758979075527145,0.0071232815456983515,0.28564869879119154,0.002102449342091685
0.0366022139705153,0.0211106190220896,0.0245211743654317,0.1649269311064718,0.0030410024633616
0.0531166385888415,0.0392065453019743,0.0139174232884883,0.5198329853862212,0.0090503088618354
0.0197263723644249,0.0119266839156818,0.0074491351315527,0.3444676409185803,0.0031822876121543
0.0218890449847563,0.0141721638190251,0.0142885545761813,0.1899791231732776,0.0077386103034867
0.1042279958262167,0.1183577694381638,0.1273377957452448,0.5762004175365344,0.0269774040802953
0.0001981964126449,0.0003107930662066,0.0001855656438465,0.0020876826722338,6.46391891449584e-05
0.014093791844848796,0.024317665416436637,0.025811346098441164,0.24287163937094858,0.00367598197073384
0.0336992194558925,0.0311414652339106,0.0308834250115978,0.4300626304801669,0.0019918080929909
0.028724082876364593,0.02235071026467382,0.019177932902424658,0.5841469581634249,0.0030144795756193825
0.0039114644966102,0.009012998919994,0.006282722513089,0.3736951983298538,0.0002065822431706
0.0101896273324511,0.020248168263366,0.0191927894492676,0.4613778705636743,0.0033416651548552
0.08067362941657077,0.05539550211525601,0.05932198063847394,0.258699224881484,0.009955557460730922
0.004300632048735325,0.002002427463282006,0.0022412218271617083,0.0810300149729304,0.00030248347280582155
0.030147475806582717,0.029495745557787452,0.029117246321772736,0.4347936230260694,0.0021957395870712266
0.033908237669192744,0.09357787481529334,0.09382465865142542,0.9818355901094701,0.05479204963711994
0.0050948136662255,0.0072414784426159,0.007541917953476,0.0417536534446764,0.0006357009314128
0.0010842509632928,0.0015151161977576,0.0014315063953873,0.0501043841336116,0.0002842150606679
0.07071660514991844,0.06283960100557709,0.04678515929909408,0.811581153024246,0.005426190723171074
0.0028505307583344,0.0014141084512404,0.0015375439061568,0.0542797494780793,7.993548581284933e-05
0.0681620780310935,0.1820548083572255,0.2072370601100139,1.0,0.0584698472985506
0.0117227348773222,0.0077542870018569,0.0054609318046258,0.2045929018789143,0.0016770004389872
0.041143243542586,0.012027691662199,0.0108025714096361,0.0354906054279749,0.0072858070268555
0.0070301433426407,0.0007536731855512,0.0012857048180793,0.0334029227557411,0.0035505500663415
0.04012311494809,0.0805031739741886,0.0644045331035853,0.5991649269311065,0.0079016063249693
0.0110873404956076,0.0129678406874742,0.015746570349261,0.127348643006263,0.0026521804706423
0.0168292071560563,0.0233017101388468,0.0209556630658095,0.6033402922755741,0.0016992047406019
0.0034043148524894,0.0018414489172746,0.0015773079726953,0.0730688935281837,0.0001809239390825
0.0441511655697855,0.0135505776866118,0.0136125654450261,0.3444676409185803,0.0101424315486612
0.0692754755256576,0.0292145482234291,0.0358539333289151,0.580375782881002,0.0041832904242057
0.0450139028954164,0.0377225084108373,0.0321028563854463,0.6555323590814196,0.0054977850797948
0.3185540988766926,0.6518496072352625,0.6806812910066936,0.7828810020876826,0.0421130073950192
0.0041271488280179,0.0026106617561362,0.0024256080588508,0.0897703549060542,0.0001634894504073
0.0015156196261082,0.0024708048763432,0.0022400424150043,0.0730688935281837,0.0002162863453578
0.0164911073933091,0.0153298679906451,0.01241964344887,0.5553235908141962,0.001087188397578
0.0005829306254262,0.000233094799655,0.0003313672211544,0.0125260960334029,2.0888491148625236e-05
0.0739622377540848,0.067379936753611,0.0472794751143216,0.8225469728601252,0.0057999280580627
0.012317931197192914,0.009846885335774045,0.005223023806092364,0.13501058191379856,0.0015506509419300268
0.1896040152261479,0.1269278882388133,0.0913380608390218,0.3611691022964509,0.102780258171882
0.0045235416533078,0.0011110852116889,0.001259195440387,0.0876826722338204,0.0003444133894899
0.0121541035401376,0.0005283482125513,0.0007952813307707,0.1482254697286012,0.0012434408904221
0.0234396404483902,0.0141954732989906,0.0114785605407913,0.3903966597077244,0.0014288056898276
0.0031594839898103,0.0023931066097915,0.0020677314600039,0.045929018789144,0.0001962202357504
0.0106792890578092,0.0072958672292021,0.0068129100669361,0.081419624217119,0.0007207351827816
0.002442479320536,0.0011732438249302,0.0014580157730797,0.068893528183716,0.0001353640016954
0.0031828012148274,0.0013053308780681,0.0016038173503876,0.0876826722338204,0.000119738752411
0.0046284691658845,0.0032244780618944,0.0026907018357744,0.0876826722338204,0.0001977005225247
0.2174506112027607,0.2145326837758249,0.1959043011465305,0.9018789144050104,0.0245566417753704
0.0017837677138043,0.0064411862971337,0.0037510769434687,0.0751565762004175,0.0001347060964623
0.0064180661859432,0.004366642580204,0.0069587116442441,0.0041753653444676,0.0007980390476624
0.0184147784572158,0.0253374047225006,0.0150440718404135,0.720250521920668,0.000776657127589
0.0235853731047468,0.0169693014148854,0.0131221419577175,0.5156576200417536,0.0008860338725798
0.1525063102240202,0.1306107860733626,0.1098416064682881,0.7536534446764092,0.0428276569543954
0.11484669598031293,0.07589414240648826,0.02726118152934416,0.8539879017395958,0.016396371317792435
0.11204968770557493,0.12160460891656394,0.11223309826951966,0.8325154782294589,0.013045942106955182
0.0047217380659527,0.0079951516281671,0.0088143680827092,0.1419624217118997,0.000532738762444
0.014736486210776,0.0076221999487191,0.0057790443369341,0.290187891440501,0.0015163070858202
0.0193066623141179,0.0371397714116998,0.0491483862416329,0.4217118997912317,0.0152981059072817
0.2996205121628475,0.5346417721420634,0.6685002319570548,0.7473903966597076,0.0770614268023684
0.035552938844748,0.0192536304515046,0.0219497647292729,0.7599164926931106,0.0066504350480591
0.004740336949862319,0.001968657594561681,0.0017192883099960783,0.08518230021000701,0.0006704691820523028
0.0125213498341562,0.0279169871720161,0.0353237457750679,0.0668058455114822,0.0037176579955305
0.0066862142736392,0.0030380022221704,0.0029557956126979,0.091858037578288,0.0001615157347082
0.016823377849802,0.0220740775273303,0.0146994499304128,0.4050104384133611,0.0020844082545395
0.0100672119011116,0.0076221999487191,0.0091324806150175,0.1231732776617954,0.0005197451340917
0.0930823622680664,0.060045220391133,0.0673470740274372,0.1899791231732776,0.0299455435390992
0.0189627332451165,0.0670380643807836,0.0534296507389489,0.9686847599164926,0.0267270711391283
0.010315518166433061,0.016997825477809904,0.012524353021300786,0.14946558418978856,0.20645330329697492
0.0015156196261082,0.0019424566637918,0.0013917423288488,0.0730688935281837,0.0001328968570715
0.0643905168845855,0.0473804029432103,0.0402544900258466,0.5156576200417536,0.0247520396295796
0.0013349111322261,0.000139856879793,0.0001723109550003,0.0167014613778705,3.2237356418350755e-05
0.0100438946760945,0.0041024684739283,0.0047186692292398,0.0751565762004175,0.0007095507938202
0.0757460054678892,0.0222760930203647,0.0056862615150109,0.3465553235908142,0.009541764070907
0.0048208362722752,0.0094791885193041,0.0026376830803896,0.1002087682672233,0.0003437554842569
0.0207115251213953,0.0223460214602612,0.0183975081184969,0.4613778705636743,0.0076853199796115
0.009708725795465143,0.01699397159409612,0.011511807967446379,0.13309596213834152,0.0019017480138567243
0.0110989991081161,0.0345834984421497,0.0240307508781231,0.8997912317327765,0.0010365296946349
0.0107084355890805,0.0013519498379991,0.000596460998078,0.0250521920668058,0.0198361717283976
0.005319650822622436,0.005777702506300619,0.004737989550910543,0.1356993736951983,0.00020453679084645864
0.0225069514477082,0.0259978399881898,0.0226522632381204,0.3674321503131524,0.01670043091148
0.0915259374981783,0.0339075235231502,0.0235403273908145,0.8037578288100208,0.0076422271868482
0.0038998058841017,0.0023853367831363,0.0024388627476969,0.045929018789144,0.0005657985004037
0.0388406675721522,0.1032687660738288,0.1241831797998541,0.9478079331941544,0.0914759659816941
0.0330871422991949,0.022851060192847,0.0231957054808138,0.8559498956158663,0.0025951071916772
0.0036549750214227,0.0020356945836538,0.0020279673934654,0.068893528183716,0.0007736965540404
0.014294495649491238,0.01719210459605096,0.013075459392937128,0.43378590574460346,0.0027783006742701528
0.0052813514663619,0.0057108225915479,0.004731923918086,0.1356993736951983,0.0002001676671486
0.0129993529470057,0.0054077993519964,0.0023195705480813,0.208768267223382,0.0006513261806972
0.074032189429136,0.0918315812374225,0.1229107296706209,0.6075156576200417,0.0093284382990978
0.0519041428879549,0.0790890655229481,0.0930611703890251,0.3674321503131524,0.0229140168848088
0.0360426005701061,0.0136205061265083,0.0090131884154019,0.1774530271398747,0.0076563721493583
0.0062248583651982915,0.0031665705921589864,0.00249573165914119,0.0775126825224844,0.0011188835765849276
0.0090587419191242,0.0041102383005835,0.0027834846576976,0.1294363256784968,0.0003699072172697
0.0102362617824852,0.0153842567772312,0.0163297766584929,0.1920668058455114,0.0038500614236773
0.0077762945431864,0.0043899520601695,0.0024123533700046,0.045929018789144,0.000651161704389
0.0170565500999726,0.008546809320684,0.0071045132215521,0.0876826722338204,0.0016500263244331
0.0076363911930841,0.0059749966978236,0.0063357412684737,0.1127348643006262,0.0127579338025623
0.0344570292689467,0.0217477448078133,0.0118231824507919,0.3340292275574112,0.0070524151454389
0.1531242166869721,0.0752352315019851,0.0425077871296971,0.453027139874739,0.0149857653979019
0.4955551539811247,0.9999999999999998,1.0,0.8538622129436325,0.1090749309651815
0.0060508198919246,0.0001942456663791,0.0003313672211544,0.0292275574112734,0.0002381616943559
0.0092452797192606,0.017971609053402,0.0073430976207833,0.0334029227557411,0.0031701163653433
0.0086098853375459,0.016161239442748,0.0182251971634965,0.2129436325678496,0.0034987400292405
0.0854692882999994,0.0256715072686728,0.0197892504473457,0.7724425887265135,0.058110302088701
0.0063889196546718,0.009059617879925,0.0066671084896282,0.2275574112734864,0.0002281286395523
0.0019644762076865,0.0015772748109989,0.0012326860626946,0.0563674321503131,0.0001009884532697
0.1539403195625688,0.0621974623746144,0.0603751076943468,0.6075156576200417,0.0352538519117821
0.0003322704564929,0.0003962611594135,0.000371131287693,0.0062630480167014,1.546077297614781e-05
0.4400484998280354,0.6118660792677715,0.8601762873616542,0.707724425887265,0.086545953118002
0.1470733967950474,0.0605191798170982,0.0297435217708264,0.720250521920668,0.0104370086167493
0.0104169702763674,0.0187408218922635,0.0268937636688978,0.091858037578288,0.0079114749034647
0.0028621893708429,0.0018103696106539,0.0011531579296176,0.0334029227557411,0.0005217188497908
0.0034655221124278326,0.003087198018699102,0.0037643756557204774,0.05019485147083268,0.0009802158235063104
0.017954263263129,0.0144674172319215,0.0076214460865531,0.4091858037578287,0.0022760231536588
0.0059284044605851,0.0034498030348942,0.0027172112134667,0.1022964509394571,0.0002893138262238
0.0285752592583956,0.0146072741117145,0.0236728742792762,0.1691022964509394,0.0038707854385176
0.0059109165418223,0.0019113773571711,0.0012326860626946,0.0793319415448851,0.0003120115567633
0.0038298542090505,0.0047629037396175,0.0052223474053946,0.0793319415448851,0.0004212238254458
0.0074964878429818,0.006083774270996,0.0031546159453906,0.1753653444676408,0.0002409577915963
0.007700513561881,0.029859443835808,0.0212207568427331,0.3319415448851774,0.0011399852925285
0.0110640232705905,0.0054544183119274,0.0025051361919278,0.0730688935281837,0.003139194819391
0.7073455088109964,0.5201743549101419,0.5352773543641063,0.6012526096033403,0.0899369611653343
0.076917696024996,0.0552823166515155,0.0586917622108821,0.2609603340292275,0.009828610752507
0.0215392866095006,0.0590817618858923,0.0537212538935648,0.5281837160751566,0.0072647540593986
0.1092878336549167,0.0646682672509576,0.0682351381801312,0.7995824634655532,0.0335942859614701
0.0278349373641042,0.026611656293948,0.0211677380873483,0.7536534446764092,0.0017108825584881
0.0782467778509679,0.0045686580732383,0.0050235270727019,0.0751565762004175,0.0043400363459745
0.0172838930438888,0.0251509288827766,0.0279806481542845,0.0146137787056367,0.0075425545440445
0.0007694684255626,0.000326332719517,0.0004771687984624,0.0020876826722338,0.0004919486379963
0.0006295650754603,0.0030146927422049,0.0010868844853867,0.0146137787056367,0.0133655092852632
0.0312800573603735,0.0226024257398817,0.0163297766584929,0.5553235908141962,0.0045476054469947
0.0021160381702973,0.0017015920374816,0.0019616939492345,0.022964509394572,0.0001587196374679
0.0147306569045217,0.010124084131683,0.0163430313473391,0.0793319415448851,0.0041314803871048
0.0018362314700927,0.0023076385165846,0.0005169328650009,0.0167014613778705,0.0002509908464
0.005083155053717,0.0045764278998935,0.0055006958711644,0.081419624217119,0.0003475384393468
0.0087964231376823,0.0118489856491301,0.0052886208496255,0.1356993736951983,0.0006011609066789
0.0025823826706383,0.0021211626768606,0.0014580157730797,0.0542797494780793,0.0027296488118313
